Id,PostHistoryTypeId,PostId,RevisionGUID,Edit_TimeStamp,UserId,Edit_Comment
55174069,5,20855353,9e6616d6-3565-4138-b9d9-bd504b0eeb2d,2014-01-08T12:20:30,1765658,added 3791 characters in body
67860155,5,20855353,9bd97462-d9cf-4452-8f41-6785a6f27b0e,2014-06-23T11:47:11,85371,added 1 character in body
114080182,5,20855353,b322ecc6-3de5-4ef8-b16f-eb4ccf93dab3,2016-03-25T08:42:03,1765658,March 2016: Adding fourth way: using `script` and `scriptreplay`
143045937,5,20855353,9159dfff-a413-4199-9507-6f7a5b7ba36e,2017-04-13T12:39:00,-1,replaced http://codegolf.stackexchange.com/ with https://codegolf.stackexchange.com/
179442690,5,20855353,6299b1e3-5776-43f7-8f21-e25ad1f5a9ac,2018-08-09T17:29:15,214143,spelling
181578458,5,20855353,d8cb1b20-db50-4182-b1d6-30134f79fb19,2018-09-11T21:49:44,627727,Fix typo in command
181578562,8,20855353,30dd00b6-fc50-4849-b3cb-245a2d4f9706,2018-09-11T21:52:13,627727,Rollback to [6299b1e3-5776-43f7-8f21-e25ad1f5a9ac]
181578918,5,20855353,6b5e20c1-5e17-4282-84fa-7505f4f8aac0,2018-09-11T22:02:06,627727,Fix typo in command
54727189,2,20874702,4654fbab-e9fd-4d4a-8e88-52b5ab336510,2014-01-02T00:24:03,67332,NA
54728143,12,20874702,41747afa-293f-4eb2-a795-2e5fe929880c,2014-01-02T01:01:49,67332,via Vote
54728472,13,20874702,8d966a48-ea81-4a6f-b969-6568dbbc4fb5,2014-01-02T01:15:56,67332,NA
55366324,5,20874702,1a564902-7d9c-4760-bb69-ee5bdfdb08df,2014-01-10T16:12:13,67332,Joined 2 answers into one.
97698965,5,20874702,bc2b0fad-d7c7-456d-b769-e96aab2913f8,2015-08-18T21:04:00,67332,added 374 characters in body
109534923,5,20874702,ab92e2f7-0383-4833-9c7c-6c21e9acfb2f,2016-01-28T18:11:18,175071,"added the same example but done with objects, to make this great answer even better"
54768842,2,20885980,00d9f338-6e8d-4c48-bce7-e65b3ed14fdc,2014-01-02T15:18:50,136815,NA
56951339,5,20885980,83eaf493-f37f-4b7a-bb4e-4cb7d85978a9,2014-01-31T15:35:17,3257869,"The reference implementation (markdown.pl from daringfireball) will not accept these comments as written. The URL is expected to contain no whitespace (not suitable for a comment), so it needs to be provided as <>.  The title field then needs to be delimited by "", (), or '."
56951340,24,20885980,83eaf493-f37f-4b7a-bb4e-4cb7d85978a9,2014-01-31T15:35:17,,"Proposed by 3257869 approved by 1054558, 2405641, 2046858 edit id of 1123114"
59675738,5,20885980,65525b6a-ed73-4869-a492-59c3fcfb1a5c,2014-03-06T07:08:30,136815,Add colon
77706000,5,20885980,db5a4b08-1c61-4e77-92ad-7ae83475aefe,2014-11-14T23:24:58,9205,"clarify ""space"" as "" blank line"" (not ""horizontal space"""
77706001,24,20885980,db5a4b08-1c61-4e77-92ad-7ae83475aefe,2014-11-14T23:24:58,,"Proposed by 9205 approved by 1318181, 13317, 4039065 edit id of 1605709"
171539273,5,20885980,037d51f5-c428-460e-bdff-b5c23b2bdfb6,2018-04-18T09:23:27,136815,added 285 characters in body
184047899,5,20885980,967fe5f0-c788-40df-8b28-7282df33ac1a,2018-10-18T16:55:13,136815,added 12 characters in body
55245141,2,21015393,b167ff5a-cd7c-4a1a-809d-b7bf6429dc4b,2014-01-09T08:46:46,2228771,NA
55247318,5,21015393,84e15239-fd00-4e3f-8b8f-69bf3fe0ed9e,2014-01-09T09:17:01,2228771,added 125 characters in body
55247752,5,21015393,6fdf7ff4-eefc-4af7-a89a-78de4ced8eb8,2014-01-09T09:23:17,2228771,added 40 characters in body
55268789,5,21015393,3b4fa6b9-b472-4350-bfe8-568e4788d7d9,2014-01-09T13:47:58,2228771,added 558 characters in body
61997666,5,21015393,97af1a50-7b77-4276-b95b-9d25ffcc3f65,2014-04-03T11:33:07,2228771,added 174 characters in body
61998304,5,21015393,b50ce572-90b3-47ba-a74e-bdd1312f2bd9,2014-04-03T11:39:09,2228771,deleted 16 characters in body
62020477,5,21015393,1a0f3943-1858-48ce-9dd1-3a05443e8430,2014-04-03T15:42:14,2228771,deleted 2 characters in body
63730459,5,21015393,e38afe0c-4faa-49b1-ae90-ff097e0f9491,2014-04-25T17:59:34,2228771,added 9 characters in body
64489994,5,21015393,1e3fc99f-85dc-483e-9c6e-0f8975d02202,2014-05-06T12:44:31,2228771,deleted 4 characters in body
73708131,5,21015393,b85934d0-5edc-4a3c-a2ff-2b1c6e55320f,2014-09-17T15:46:48,2228771,added 119 characters in body
73737584,5,21015393,ab513d2b-cdf0-4c3f-830a-3d1ad57443be,2014-09-18T01:39:23,2228771,deleted 1 character in body
78632284,5,21015393,4b6d3ceb-9ad8-4417-b015-f32f1df974e6,2014-11-28T05:46:21,2228771,deleted 11 characters in body
78632606,5,21015393,aba5a9d4-92f7-45f3-94e4-a9cf588262d7,2014-11-28T05:56:14,2228771,minor updates
78633536,5,21015393,49d0c3f7-c3ee-4806-992b-5ca968113e06,2014-11-28T06:18:15,2228771,compare DOM vs. Canvas method
78633911,5,21015393,67b67ac1-3290-4126-b4ec-149d3fe52fbb,2014-11-28T06:26:32,2228771,deleted 12 characters in body
79115724,5,21015393,fc397cea-5e12-4761-9b53-f7abf7b15844,2014-12-05T04:28:58,2228771,added 60 characters in body
81691958,5,21015393,94f0a1a9-7972-4625-b4ce-c0555a64e67a,2015-01-15T21:29:31,2228771,added 123 characters in body
84624386,5,21015393,3ad157f8-e69f-40e3-ac15-65d2bb404526,2015-02-26T06:31:05,2228771,edited body
90979384,5,21015393,ce1e47ec-4fa3-4b86-b03c-56970f1da8ef,2015-05-21T08:45:19,2228771,deleted 10 characters in body
118674313,5,21015393,dbb5a2a7-7c9a-4fd1-9ed0-2bd24dd8184d,2016-05-22T17:10:25,2228771,deleted 1 character in body
135922238,5,21015393,7c9df4ab-395e-4ec0-ad34-7d72d4026faa,2017-01-13T14:58:41,2228771,deleted 248 characters in body
146869066,5,21015393,2a8bd134-2bed-4b31-a59d-68947ef3142e,2017-05-23T12:03:09,-1,replaced http://stackoverflow.com/ with https://stackoverflow.com/
170618904,5,21015393,2af5cf70-469e-4063-9bf5-361d28298aa0,2018-04-05T18:00:45,6201170,"Rather than adding another step by incrementing the value by 1 after flooring the value, a simple suggestion to use `Math.ceil` in place of `Math.floor` helps clear up any potential confusion for why you would add 1 after flooring the result."
170618905,24,21015393,2af5cf70-469e-4063-9bf5-361d28298aa0,2018-04-05T18:00:45,,"Proposed by 6201170 approved by 981238, 5507624 edit id of 3651866"
55367217,2,21049338,296f0f06-6515-4f1d-91a9-adc8a64793dc,2014-01-10T16:23:11,763080,NA
60191475,5,21049338,0f5b428f-fcb7-497a-aa10-274eb7a1b4dc,2014-03-12T13:35:43,763080,added note about the built native files
68347960,5,21049338,f6b387be-c23c-4dc1-b22c-d2edb15ed611,2014-06-30T13:40:17,763080,"added ""Windows Clutter"" line to remove thumbnails database file."
99935580,5,21049338,7d51c423-1fc3-40d7-9b9e-7f9085b6a509,2015-09-18T13:27:28,763080,updated .so and .o references to be commented out be default
105189937,5,21049338,b13adc4f-f708-46d2-9c27-4e9efc2bc4ef,2015-11-28T21:12:04,2581872,deleted 2 characters in body
55483135,2,21079437,593d33d3-403e-4922-9d47-163c26931700,2014-01-12T19:47:18,6309,NA
58083539,5,21079437,8db3b5b8-aec1-4a16-a76a-011ad096f43b,2014-02-15T01:38:31,1002260,added 53 characters in body
58083892,5,21079437,6c919dd0-3a63-4cf1-9180-f4f216b2b8fd,2014-02-15T01:56:10,6309,Edit the edits.
137437947,5,21079437,21ebb42b-fc2c-42c8-b08d-538b9043f1a8,2017-02-02T15:08:03,173497,Remove irrelevant options from example commands
137438464,5,21079437,1ea0e2a6-8186-45f2-89bc-4a0c61af6686,2017-02-02T15:13:42,6309,include comment
137439394,5,21079437,1d14ab4f-83f8-4a58-948b-9023e7d5e5d4,2017-02-02T15:24:47,173497,Cleanup some text and fix some formatting
141682011,5,21079437,cda87ee1-699e-4973-9acf-3aac38fc49e2,2017-03-27T20:50:42,6309,add synonym in Git 2.13
143041127,5,21079437,55089bf2-6ab7-4906-bdab-07812ded4cd7,2017-04-13T12:36:28,-1,replaced http://unix.stackexchange.com/ with https://unix.stackexchange.com/
146647055,5,21079437,25cb209e-b17f-48da-9e4d-89f5766a4608,2017-05-23T11:54:53,-1,replaced http://stackoverflow.com/ with https://stackoverflow.com/
55747752,2,21152762,1b2a3d25-a2ef-47b4-a69d-28f6145dcda7,2014-01-16T03:20:35,985454,NA
55747753,16,21152762,45106bc1-7f2b-465a-aef2-4eb76a24bdd9,2014-01-16T03:20:35,985454,NA
55749413,5,21152762,cdc84b06-514c-42dd-b237-805dd9e65c37,2014-01-16T04:13:16,985454,added solution for multi-valued keys
55751013,5,21152762,c5096e58-ddd6-4676-ae0c-b2b9d9d95ed7,2014-01-16T05:00:51,985454,minor changes. better readability
55798542,5,21152762,67de7aef-4dc3-454c-9b87-e7e76525c294,2014-01-16T16:09:42,985454,Added character encoding
65777783,5,21152762,5bf3898c-267e-400f-b176-f95111faa0e0,2014-05-23T11:45:11,985454,?search vs #hash
67451576,5,21152762,26eb4e7f-1997-4e45-a8ed-ed2cd3c4f7ef,2014-06-17T11:47:47,985454,[Edit removed during grace period]
68582924,5,21152762,a7013957-9570-4266-b38f-771bd1bd5a2b,2014-07-03T12:37:13,517705,Using semicolons in the code. Using Markdown syntax instead of regular HTML. Forcing syntax highlighting language (JS or none).
68588307,8,21152762,96a27f2e-b686-4c46-beb1-a1dcac52ce62,2014-07-03T13:41:41,985454,Rollback to [5bf3898c-267e-400f-b176-f95111faa0e0]
68588372,5,21152762,a6f6f537-9bc2-43dc-867f-e2a023c9c059,2014-07-03T13:42:23,985454,"The highlighting is correct. Thanks, however, for the JS suggestion. Appreciated."
77436290,5,21152762,cc7a93a5-25b3-482e-8ca5-751750b5253e,2014-11-11T15:56:48,985454,"some minor changes for easier access to the finest version, simplified the code a bit"
81127201,5,21152762,d807257f-eb1e-419d-b64f-b9a94bf7a4f2,2015-01-07T19:04:58,985454,added 99 characters in body
81966265,5,21152762,40a7385d-94f1-4680-b588-8454186f9e01,2015-01-20T10:50:25,985454,added 292 characters in body
88643130,5,21152762,1fb6f34b-5654-4a8a-9fee-84d17bef3d15,2015-04-21T12:25:00,985454,added 6 characters in body
91790076,5,21152762,23e6d846-d44f-4a89-9a55-6c3b2f988f34,2015-06-01T12:46:16,985454,added 24 characters in body
92411622,5,21152762,98005448-5a3a-4d1d-b3d5-7db0adb815ee,2015-06-09T12:44:08,985454,deleted 3 characters in body
93577039,5,21152762,384c18eb-8b97-4dcd-ad5e-b20f7e892579,2015-06-24T14:53:58,985454,"corrected a mistake, + minor edits"
94253701,5,21152762,1750e4f4-63e9-4fa2-9083-29742afd764f,2015-07-03T09:12:13,985454,added 130 characters in body
94255222,5,21152762,d6309b3b-7e08-4474-ade3-edd59bf4e4d3,2015-07-03T09:31:36,985454,added 11 characters in body
97142560,5,21152762,41cfee83-f097-401f-8f6c-9f10befff35a,2015-08-11T11:21:40,985454,deleted 349 characters in body
98182951,5,21152762,dbffb868-9ca4-47fd-b7d4-33f0e8e18f64,2015-08-25T13:52:20,985454,added 32 characters in body
101592896,5,21152762,35938a49-1494-44c7-8580-a15c556d384c,2015-10-12T00:42:44,985454,added 284 characters in body
123345837,5,21152762,eeb39918-3822-4984-bc66-c197313f63e5,2016-07-24T14:14:08,63550,Copy edited (e.g. ref. <http://en.wiktionary.org/wiki/TLDR> and <http://en.wikipedia.org/wiki/Uniform_resource_locator>).
123346720,5,21152762,3320e63d-dc41-43ea-984e-4de894e43585,2016-07-24T14:33:45,985454,"Actually, I liked the small letters for headings better, but I will leave your edits there. Thanks for fixing URL, that's correct, of course. Rolled back `tl;dr` form per https://en.wiktionary.org/wiki/TLDR#Alternative_forms"
124105240,5,21152762,ddb5feea-0dbe-4830-9110-b7d2a1cb257f,2016-08-03T14:01:24,985454,ES6 for the win
141330709,5,21152762,e36b5b8d-6179-40e5-a905-e5783f37b88c,2017-03-23T09:20:00,985454,notes from user comments
146444710,5,21152762,55fe5cce-1ec7-4712-9c46-23a40c4a9442,2017-05-23T11:47:32,-1,replaced http://stackoverflow.com/ with https://stackoverflow.com/
151391586,5,21152762,41003f15-4724-441c-9749-2290d823228b,2017-07-12T08:29:32,985454,using template strings
56431338,2,21341372,40057564-2076-447b-bf56-170d7d205892,2014-01-24T19:56:25,45375,NA
56431890,5,21341372,cb1dd3fe-eadc-40de-9adf-447713ed7218,2014-01-24T20:06:29,45375,amended examples
56432209,5,21341372,753eb1c0-3929-4d6e-9f24-151c6c13338d,2014-01-24T20:11:50,45375,clarification
58521480,5,21341372,f071d520-8d8c-4f3a-8e10-1cb23e59f824,2014-02-20T13:52:12,45375,"added new findings, improved syntax highlighting"
66710393,5,21341372,57f57ca1-7df3-44d6-98f6-3b2232fc9018,2014-06-06T00:07:17,45375,rewording for clarification
83233533,5,21341372,f7011d8c-9d61-46d8-b393-b7aa1d2fea0d,2015-02-06T19:49:13,45375,added 1 character in body
89655526,5,21341372,ea4dc217-7a28-49b4-8970-5227a5053821,2015-05-04T13:04:13,45375,added 8 characters in body
57551656,2,21647591,101cf5f6-3dec-4987-8be8-f813d18d9bfb,2014-02-08T15:04:05,1600978,NA
57552199,5,21647591,28e19afb-2d5a-4760-b756-0bd072a3f020,2014-02-08T15:17:30,1600978,added 4 characters in body
57578873,2,21653558,970df146-54b7-4149-b300-122e19599670,2014-02-09T00:23:08,1329652,NA
57584273,5,21653558,3f7be8f4-34a5-4583-b2b3-a1d147b4f343,2014-02-09T03:23:50,1329652,added 606 characters in body
57601672,5,21653558,bed9884a-d298-4745-a7ac-066bfb3323cb,2014-02-09T13:28:34,1329652,added 12 characters in body
57602896,5,21653558,17af47c4-965d-4737-9b94-25f2b05a2ccb,2014-02-09T13:59:06,1329652,added 594 characters in body
57603482,5,21653558,07a76837-fcdd-4fc7-b446-5c3b55209f1b,2014-02-09T14:12:40,1329652,added 496 characters in body
57603658,5,21653558,3118992b-010c-4443-86bb-332911ba873b,2014-02-09T14:17:46,1329652,added 496 characters in body
57608396,5,21653558,b52a2ed2-c8a7-46c9-96d2-cffee7703a9b,2014-02-09T16:05:39,1329652,added 683 characters in body
57637468,5,21653558,80779668-3db3-4f0a-b2b6-8f565fd9cc73,2014-02-10T04:32:10,1329652,added 3850 characters in body
57677925,5,21653558,793a14c8-53f9-488a-8639-a20a44b108bc,2014-02-10T14:55:01,1329652,added 19 characters in body
57707549,5,21653558,c576c429-40f7-461f-8236-786ceb5512b4,2014-02-10T21:36:18,1329652,added 207 characters in body
94140567,5,21653558,26a48c5a-3473-4cd6-8148-633deb78a7f2,2015-07-01T23:50:50,1329652,added 589 characters in body
94148910,5,21653558,0aa68ff3-9e4c-4ec9-93e6-8b0204c579ff,2015-07-02T04:29:07,1329652,"modularize the solutions, ensure that all code compiles"
94149730,5,21653558,5df10963-1616-46b5-9bee-b2a3c0e7f7b8,2015-07-02T04:52:45,1329652,"modularize the solutions, ensure that all code compiles"
94150789,5,21653558,6ea8feef-9315-45bf-93d5-4991c328527d,2015-07-02T05:17:10,1329652,"modularize the solutions, ensure that all code compiles"
98606356,5,21653558,85c33835-ab80-44da-991a-a014bc0cdb30,2015-08-31T14:18:31,1329652,added 619 characters in body
119550935,5,21653558,07b5fc1b-b073-427e-ace5-701616c61796,2016-06-02T18:48:32,1329652,added 318 characters in body
119553712,5,21653558,396e4d89-9383-4ee5-a0ae-a52c815a9d50,2016-06-02T19:34:31,1329652,added 3 characters in body
124110407,5,21653558,53503fc4-c9c7-4dcf-8097-a339340000d6,2016-08-03T15:00:26,1329652,added 671 characters in body
135657292,5,21653558,26a613bf-e22f-4797-9009-c3ad35b74e50,2017-01-10T15:19:04,1329652,"C++14 updates, fix move vs. forward silly me"
167060842,5,21653558,73f80102-498d-460a-af20-27be7ac57885,2018-02-16T19:05:57,1329652,added 1344 characters in body
168335650,5,21653558,29108d02-76d0-4fc1-9cf6-0058c984b22a,2018-03-06T15:46:01,1329652,added 891 characters in body
176095281,5,21653558,fd726708-4c17-413c-af77-dda0e414d595,2018-06-22T05:34:27,1329652,added 814 characters in body
57693077,2,21684478,061bf435-57f3-4db0-b1af-d2fe2016ea6d,2014-02-10T17:53:45,1098622,NA
57694616,5,21684478,b5eb231b-b6a6-43a3-8117-55c8bae1535d,2014-02-10T18:16:47,1098622,added 477 characters in body
57727789,2,21693931,690adb5b-ce0e-4224-b28b-04f231184b33,2014-02-11T05:33:16,630946,NA
57728329,5,21693931,190cdc80-a569-4d92-9587-d6ec79a1f001,2014-02-11T05:45:15,630946,added 10 characters in body
57867113,5,21693931,1d7a3850-eb77-45b2-8e51-c208c0dec193,2014-02-12T15:36:54,282110,reference link
57867114,24,21693931,1d7a3850-eb77-45b2-8e51-c208c0dec193,2014-02-12T15:36:54,,"Proposed by 282110 approved by 1714715, 671703, 150872 edit id of 1146162"
57874414,5,21693931,d92cbe50-8f62-4078-a0fe-f1ce0589f170,2014-02-12T16:58:06,96656,deleted 21 characters in body
58713967,5,21693931,a0fae360-a6e5-4b7f-ad46-9e6ac36cc4f6,2014-02-22T21:25:47,63550,Copy edited.
63751796,5,21693931,a7e542c0-0d0d-4486-afaa-098772763faa,2014-04-26T02:00:20,89484,explanation to show why this technique no longer works. 
118830877,5,21693931,6de54ac6-7dd8-43c4-8154-72f1a79dec76,2016-05-24T15:09:04,1998086,"update old opt-out page wording, now a help page"
118830878,24,21693931,6de54ac6-7dd8-43c4-8154-72f1a79dec76,2016-05-24T15:09:04,,"Proposed by 1998086 approved by 863637, 135294, 128002 edit id of 2524328"
146443263,5,21693931,1f8ed74b-781c-462c-ac79-d10067f71342,2017-05-23T11:47:29,-1,replaced http://stackoverflow.com/ with https://stackoverflow.com/
57807274,2,21715730,72fd988a-6441-4ba8-a5dc-3d7e6dce742e,2014-02-11T23:51:00,8331,NA
58715630,5,21715730,0e59621f-9782-4c0f-9d56-da098f714654,2014-02-22T22:08:37,8331,added 248 characters in body
59213266,5,21715730,5595b5c9-021a-4ccd-a11b-161cde660fe9,2014-02-28T13:16:49,2926754,improved formatting
59213267,24,21715730,5595b5c9-021a-4ccd-a11b-161cde660fe9,2014-02-28T13:16:49,,"Proposed by 2926754 approved by 847818, 2691847, 120261 edit id of 1184416"
60124636,5,21715730,2eb0c4bf-a033-4278-bc0c-78b29fad4e4e,2014-03-11T19:43:38,8331,uninstall first seems to help things
68914285,5,21715730,f37a1c2a-7256-4934-b319-6b48ad6764b1,2014-07-08T18:07:28,131881,removed unneeded python g++ make dependencies
68914286,24,21715730,f37a1c2a-7256-4934-b319-6b48ad6764b1,2014-07-08T18:07:28,,"Proposed by 131881 approved by 850326, 485864, 176015 edit id of 1423668"
77645229,5,21715730,3ee88dd3-b251-4414-a474-d227ec7964dd,2014-11-14T06:51:56,8331,Updated to reflect move to nodesource
92390753,5,21715730,04524974-e91e-45db-a6d0-3516ee771a6f,2015-06-09T08:38:15,8331,fix syntax highlighting
58307307,2,21851239,2a58d02b-81bf-48e1-a3a2-8622a77f3751,2014-02-18T10:41:08,2075875,NA
58325081,5,21851239,c7f1ea60-57ff-4ee8-87e5-71b14d18f933,2014-02-18T13:58:33,2075875,added usecase; added 17 characters in body
58326077,5,21851239,5a7d116f-1513-4a27-b41b-9ffb85646ce7,2014-02-18T14:10:11,2075875,versions
58326462,5,21851239,8c69e60c-f339-4ac6-98c0-357b2156772e,2014-02-18T14:15:15,2075875,versions
129366657,5,21851239,c3d03db5-7163-4314-b19f-7ef4b7e11007,2016-10-15T14:58:03,63550,Copy edited.
58314860,2,21853298,e89abc3d-bd16-4d56-b5e2-19e6aebe3f76,2014-02-18T12:07:34,1269037,NA
58319262,5,21853298,69025005-642f-4e39-b961-ff5ce529aeaf,2014-02-18T12:52:07,1269037,Add field-level record union
58324277,5,21853298,ee294854-5b35-49a4-9623-bcbba58a94e8,2014-02-18T13:49:22,1269037,Force syntax highlight for JS
58504556,5,21853298,091746c4-4700-4e52-a53f-56ab584b4404,2014-02-20T10:41:16,1269037,Typo fix Posts -> BlogPosts
58664017,5,21853298,09e7d89d-de80-491f-b1eb-6e9627422dd7,2014-02-22T02:37:41,1269037,Add Geoffrey's comment
59380729,5,21853298,0eb9ba36-d909-4257-ab29-b5bf2b3404ce,2014-03-03T04:51:17,1269037,proper code block indentation in Markdown per http://stackoverflow.com/a/22138846/1269037
63690925,5,21853298,18f8ef30-b7bb-44c2-b813-e74c8a26865b,2014-04-25T09:38:53,1269037,Add photo of Sacha
80365594,5,21853298,8fcbe2c7-aefa-403e-90d1-9ff751ed5a4d,2014-12-24T03:13:06,2317532,Renaming as of v0.9.1 (https://github.com/meteor/meteor/blob/devel/History.md#backwards-compatible-renames)
80365595,24,21853298,8fcbe2c7-aefa-403e-90d1-9ff751ed5a4d,2014-12-24T03:13:06,,Proposed by 2317532 approved by 1269037 edit id of 1657622
81064816,5,21853298,64731e7b-645a-41d8-a5bc-10d10606dfb3,2015-01-07T00:27:44,1269037,"It's still a bit confusing where Meteor places records. A subscription called ""users"" could place records in the collection called ""organizations""."
89612428,5,21853298,81c58665-aa6d-4b5a-9f3a-57b8e888d1e2,2015-05-03T21:47:10,1269037,Fix grammar issue which lazy reviewers of the last have rejected
103450281,5,21853298,8cbad613-a330-4c30-bdba-c2ff851d19a5,2015-11-05T11:57:42,3750967,fixed grammer
103450282,24,21853298,8cbad613-a330-4c30-bdba-c2ff851d19a5,2015-11-05T11:57:42,,"Proposed by 3750967 approved by 601868, 4604579, 3510480 edit id of 2169356"
103647962,5,21853298,d6e52aec-ed36-49e2-9e78-19d1037581d7,2015-11-08T08:09:44,1269037,Thanks for all the edits guys
117739911,5,21853298,9e5ffe21-ae14-40e7-ba14-69aa1553c6cb,2016-05-10T14:23:10,482077,"Change ""fields"" to ""top level fields"" in relation to unioning documents."
117739912,24,21853298,9e5ffe21-ae14-40e7-ba14-69aa1553c6cb,2016-05-10T14:23:10,,"Proposed by 482077 approved by 418969, 1711813, 141200 edit id of 2500377"
147284890,5,21853298,89d317fc-deea-4fd9-94b3-06f04f6ce0ae,2017-05-23T12:18:21,-1,replaced http://stackoverflow.com/ with https://stackoverflow.com/
58531974,2,21912744,7845a592-3f79-43a0-b08e-53cf0c47e4db,2014-02-20T15:47:32,650222,NA
70381236,5,21912744,39b3196a-cf16-4df9-84fe-b12693f7f1d4,2014-07-29T19:58:36,650222,fix problem with merge tags
147282025,5,21912744,97768e70-9fc7-4223-a57e-5e46892472f2,2017-05-23T12:18:14,-1,replaced http://stackoverflow.com/ with https://stackoverflow.com/
168541172,5,21912744,cfa022b6-b249-4bfc-8e88-b74e1602fed0,2018-03-09T00:06:13,650222,added 241 characters in body
183098610,5,21912744,9fb8d62e-66f2-4def-bf9a-b963da965573,2018-10-04T16:09:40,650222,Update for py37
58585520,2,21927248,731dc073-ae87-424a-ba9b-25ef117b104a,2014-02-21T06:47:38,2695282,NA
72334199,5,21927248,f62abeb3-c477-4358-8e5d-a32f55f1b82c,2014-08-27T18:58:07,411164,Re-indented Java code for better readability.
72334201,24,21927248,f62abeb3-c477-4358-8e5d-a32f55f1b82c,2014-08-27T18:58:07,,"Proposed by 411164 approved by 329801, 2920686, 147845 edit id of 1498203"
81293927,5,21927248,f23c4ff8-6dfa-4861-9ab5-e40567abdd0b,2015-01-09T23:04:20,2258512,"Changed ""Activity"" to ""Application"" as the location for the receiver in AndroidManifest.xml"
81293928,24,21927248,f23c4ff8-6dfa-4861-9ab5-e40567abdd0b,2015-01-09T23:04:20,,"Proposed by 2258512 approved by 1288589, 32453, 84955 edit id of 1678049"
169690369,5,21927248,e3289d65-f040-46e5-8176-0a5b162e2e2f,2018-03-23T22:40:16,3307643,corrected spelling
169690370,24,21927248,e3289d65-f040-46e5-8176-0a5b162e2e2f,2018-03-23T22:40:16,,"Proposed by 3307643 approved by 7663565, 413354 edit id of 3628958"
59308192,2,22119674,fbf76951-784e-4512-8630-9b5268244c92,2014-03-01T20:05:25,1079573,NA
59308428,5,22119674,c40e2898-8836-4e78-bfff-e1f440d56bdf,2014-03-01T20:10:29,218196,deleted 3 characters in body
59309203,5,22119674,7779ee59-c925-49b5-bd66-b063f180bfe5,2014-03-01T20:27:19,1079573,deleted 100 characters in body
59309782,5,22119674,a6e191c6-2639-4fa7-9569-45f68aa946b0,2014-03-01T20:41:48,1079573,added 286 characters in body
124541869,5,22119674,d217bdef-eab2-4b68-a24e-50b94ddcfa61,2016-08-09T15:45:16,1079573,Corrected fiddle
59348696,2,22129960,d08fcf7b-d0b4-4a1d-b99d-ed1f79bfdc21,2014-03-02T16:06:12,1862234,NA
59379833,5,22129960,8648699b-ff23-4f04-a920-28e155e396ba,2014-03-03T04:27:10,1862234,deleted 10 characters in body
80782581,5,22129960,32e60836-90ac-4150-8458-efb5acde8644,2015-01-02T04:21:58,1862234,added 4 characters in body
82687360,5,22129960,0bfee3e9-02b4-492d-b7b5-9ce826f1c791,2015-01-30T07:49:51,3209127,support the index string in path
82687361,24,22129960,0bfee3e9-02b4-492d-b7b5-9ce826f1c791,2015-01-30T07:49:51,,"Proposed by 3209127 approved by 4086177, 2126537, 574904 edit id of 1703645"
82720071,5,22129960,a9a0b81e-4561-469e-957f-314bb0f00f91,2015-01-30T16:05:41,1862234,The previous edit was unnecessary for supporting array indexes. 
82720642,5,22129960,fca55990-e928-4e56-a22f-6c87500fd74b,2015-01-30T16:14:10,1862234,deleted 2 characters in body
83165354,5,22129960,f518237e-1828-48d5-995c-3476567e4b59,2015-02-05T22:43:41,1862234,edited body
86406904,5,22129960,05757765-ad8d-499b-a79f-1d4dc6fdcbc0,2015-03-22T16:05:23,1862234,Made Object.resolve safe for intermediate undefined properties
86407262,5,22129960,4050ed34-e264-49db-a9af-a8f2ba1ea447,2015-03-22T16:12:45,1862234,Made Object.resolve safe for intermediate undefined properties
86407912,5,22129960,8d11abd1-d848-4040-bb5e-cdd07f984457,2015-03-22T16:26:33,1862234,Removed unnecessary function call
127994284,5,22129960,bdba22e2-3a04-46e0-9be7-d02c77f2d1c2,2016-09-27T07:21:52,4942107,It will always be safe and not return TypeError
127994285,24,22129960,bdba22e2-3a04-46e0-9be7-d02c77f2d1c2,2016-09-27T07:21:52,,"Proposed by 4942107 approved by 2790937, 428073, 5947043 edit id of 2741080"
128372456,5,22129960,106bb240-5680-45d3-ac89-3f3bfa01e999,2016-10-02T02:50:09,1862234,deleted 75 characters in body
129066829,5,22129960,599d4250-bf3c-44cc-8966-0ba0040ea3f1,2016-10-11T19:49:31,1862234,added 236 characters in body
176010421,5,22129960,2f325cc6-9f68-484a-9cef-be6eef627566,2018-06-21T04:16:31,1862234,simplify example (removed from Object class)
179771461,5,22129960,c6b46ef3-33a9-4a27-9e12-4c812acdcb24,2018-08-15T00:29:50,1862234,deleted 3 characters in body
179771732,5,22129960,b045482f-a459-4a5b-bec6-6f7579ada346,2018-08-15T00:40:38,1862234,Add support for configurable separator characters
179771940,5,22129960,cb462050-2648-4430-9617-8d3acb31efd5,2018-08-15T00:48:45,1862234,Update to ES6 syntax
179772188,5,22129960,7df002a6-355f-44a2-b347-31c34dc7a371,2018-08-15T00:59:03,1862234,Allow properties to be specified via array. 
59849316,2,22263990,0123f7d4-b9f6-421d-8ccd-47246686fe02,2014-03-08T01:54:40,331439,NA
59849506,5,22263990,2924557b-e462-4818-8cf5-9fb69ed340f3,2014-03-08T02:01:47,331439,added 39 characters in body
59853027,5,22263990,dbc2f476-7caa-4934-be54-8a2424697288,2014-03-08T03:57:16,331439,added 73 characters in body
